,0,1,2
0,-1.9504611431226788,5.364605502373546,0.05280724709749246
1,4.374381420681463,4.262179652939606,0.2573616048390505
2,0.4117279046322594,5.995717242036212,-0.09998722467133409
3,-5.627990621191282,-3.130824442679533,-0.06654253798754542
4,5.047427907234454,1.4597898715307072,0.02511348860832758
5,-3.657452343712547,5.355348489953345,0.009095818478933667
6,2.8791994746261342,5.557713569420286,-0.02385371434162701
7,5.563746929323918,1.8540937617612498,0.019693088825637757
8,3.523670572479174,-4.224447904269005,-0.18107570777863863
9,-5.446823947277994,2.1175653540511354,0.019974013940183756
10,1.305157288968907,-6.380366145750517,-0.22480168899897507
11,1.0197109539979645,-5.995644107283337,-0.40182978062254615
12,6.710413087951793,-1.3743004745469964,-0.06417423872426227
13,0.4679620531299958,6.406323810467888,-0.2625896874550398
14,-2.2393508408084486,-5.527290553216041,0.29978455449007085
15,-5.99942949938751,1.541059415225813,-0.35762887842660485
16,2.1134677673011906,5.818104126081036,0.10558545909067972
17,-5.252723034398432,-2.1076846143333774,-0.14450852107741347
18,5.981626974981464,0.78410984753352,-0.10502806416894162
19,6.201012646833423,-1.0766862745835213,-0.1898893687389686
20,1.4138081163441183,-5.860184533185505,0.1073528264550472
21,-5.1354066468595265,3.3488162365362495,-0.04480059560781172
22,4.907591397727953,-1.6415584267172383,0.15105095456600495
23,3.4356726246613847,-4.452306141544369,0.07444271151786179
24,-0.025903390749042576,6.213978116664607,-0.06629315492106452
25,4.451689931379932,3.0128689891829374,0.19299190890027404
26,-4.872952296983199,-3.8707969047273734,-0.13226692695300013
27,2.7367158750556344,5.248265041791055,0.0963100491340325
28,2.395920443804328,5.131169357679278,-0.3658991435231136
29,4.941622696084075,2.9028907224943628,-0.3309090028367902
30,5.921414169627077,-0.818758284752797,0.29960025750086966
31,2.5146348832439185,6.217519427613894,0.1743168338668434
32,-4.552733813393749,3.480723374670633,-0.08685490460360583
33,1.10119532026566,5.461234985105717,0.111533186945067
34,5.312533854590436,2.1406182820321145,0.05100178865470948
35,6.945088434342354,-0.33562011999358154,0.05221522543168059
36,-3.7227313775669693,3.2861530338298697,-0.11662122299683866
37,1.5326555934592108,5.455350895387812,0.10501531156443798
38,4.119556735545949,3.8271052675667074,-0.16403948507016028
39,2.2236726596883356,5.73128735937563,0.0031568147390038494
40,5.503350055176558,1.2911176721237156,0.1375853812686558
41,-1.771180949046533,-5.661367007544799,0.02128046873492337
42,-5.2463824022800924,3.0983007740334685,0.20111951653124727
43,4.124192095008642,4.468827266933906,-0.0893656606248682
44,3.9500218428753833,4.387349301249237,0.12956922830342119
45,-3.8449717772081184,-4.798947170914599,-0.24761211771330716
46,5.46424430392242,1.770912197728856,-0.27251168746393567
47,-5.898718703457168,-1.758639312148987,0.10598590167933802
48,2.296789751976234,-4.955471704585062,0.4048537606863164
49,3.424839425024203,-4.950138300991134,-0.030269310683164033
50,-1.3441521389746782,-5.715182634439728,-0.14865546190413353
51,4.750097770010623,-3.6981206920247693,-0.03228428512130622
52,5.7060145436337875,-0.6225671492024969,0.10144718603739458
53,-5.976977888900869,1.220855388010984,0.23684064957921325
54,2.988928380561485,4.982884309771254,0.05583259825907941
55,-4.980136026208107,3.423077697623628,0.01860034580701236
56,-0.5533661457829184,5.069513993405364,0.32091524016666134
57,4.242912854120507,-5.096114172658648,-0.1863599425045498
58,5.024248302154833,3.265124997830323,-0.014461988610900207
59,-2.344704652829869,5.478361339140508,0.04221915848618548
60,-2.3800564514568676,5.6655455143643945,0.22965790447641032
61,4.92396101434966,2.8480802219640196,-0.2923538177064144
62,-1.724896253593387,5.4361637072517555,0.11892828991057265
63,-2.9497589099310098,4.559835161774812,-0.12327047468407325
64,5.137494928055303,2.9006004807664687,0.08843269268453091
65,6.11337968303824,0.7935592060241262,-0.24918672098259642
66,-1.530701014621793,6.833069619963757,-0.23064933578421287
67,-4.958329950193313,3.7736066285721845,-0.1455776992948869
68,-2.4258006941572976,-5.782666953449749,0.007174109961199646
69,-4.326725554054561,-4.544532664743629,-0.03244952217697462
70,-5.433988766984141,-1.9477233809042496,0.21537607550108107
71,5.132486493887511,-4.233410874582132,0.04159979420457455
72,-4.692159990489547,-4.8626831072430114,0.28261972616012215
73,2.7544556970960716,5.842415282632573,-0.03301850666187085
74,5.745089411311773,2.4456910050773457,0.22930698414348802
75,-1.015678728391595,-5.741254287331469,0.4854581604670566
76,-4.706218924338631,-4.767223265335877,0.1067959649937541
77,-2.537359835548297,4.65610768435258,0.4155386797402364
78,-0.365377904359118,6.32581738778496,0.18855516918497384
79,-1.6695313008240145,5.8170747831262295,-0.32678326727127804
80,5.9635100862472905,1.0958404978540746,0.1470560063076642
81,4.371037318684869,-3.4267676957588784,-0.22610975641894898
82,4.011223586243437,-4.196849730359752,0.017727424427072976
83,0.7748658674112775,6.461773437800576,-0.07608104705991382
84,-2.136343925659414,5.392683255530705,0.1309291287370016
85,1.1174733156229006,5.230765512090698,0.02781113498903445
86,-5.797955508127458,-2.2682372960134303,0.20122263951019176
87,-6.6887963092247595,0.32993379370713505,0.014028873852341424
88,-3.284724086191963,5.073463022872858,-0.10783279405521401
